Age,Gender (male=1),Gift Size,Billing State
34.0, 0, 339.6, South Carolina
26.0, 1, 140.03, California
49.0, 0, 293.15, Louisiana
22.0, 1, 146.46, Florida
50.0, 0, 17.85, Georgia
35.0, 1, 97.37, North Carolina
58.0, 1, 18.82, West Virginia
30.0, 1, 71.1, Tennessee
55.0, 0, 156.57, Texas
16.0, 1, 140.91, Illinois
73.0, 1, 16.47, Pennsylvania
75.0, 0, 781.71, Connecticut
28.0, 1, 33.64, New Jersey
53.0, 1, 22.52, North Carolina
42.0, 1, 45.69, New York
33.0, 1, 46.7, Colorado
31.0, 0, 6.06, Michigan
86.0, 1, 83.86, Illinois
65.0, 1, 83.56, Louisiana
58.0, 1, 45.01, Alabama
74.0, 1, 753.23, Pennsylvania
1.0, 1, 137.09, Minnesota
56.0, 1, 74.64, New Jersey
5.0, 1, 68.92, Texas
14.0, 1, 66.3, Mississippi
70.0, 0, 49.67, Virginia
50.0, 0, 52.59, Georgia
60.0, 0, 62.87, Colorado
98.0, 1, 46.01, Tennessee
93.0, 1, 4.07, Ohio
57.0, 1, 43.07, Idaho
1.0, 1, 81.87, North Carolina
63.0, 1, 75.61, Texas
38.0, 0, 88.05, Missouri
84.0, 1, 34.42, Texas
42.0, 0, 29.71, Texas
21.0, 1, 95.38, Texas
9.0, 1, 167.12, Massachusetts
59.0, 1, 78.26, Illinois
40.0, 0, 152.88, Iowa
35.0, 0, 10.62, Florida
92.0, 0, 44.16, Alabama
15.0, 1, 27.86, Oregon
31.0, 0, 16.05, Indiana
49.0, 0, 113.2, California
9.0, 1, 220.14, Illinois
96.0, 0, 86.19, New York
65.0, 1, 47.53, Missouri
10.0, 0, 171.27, Indiana
69.0, 0, 2.44, Virginia
15.0, 0, 248.67, Florida
25.0, 0, 27.87, California
23.0, 0, 15.21, Maryland
74.0, 0, 122.32, North Carolina
36.0, 0, 184.55, New York
58.0, 0, 198.2, New Mexico
72.0, 1, 222.24, Wisconsin
5.0, 1, 38.18, Ohio
12.0, 1, 11.44, Massachusetts
44.0, 1, 121.18, Washington
69.0, 1, 34.13, New Jersey
17.0, 0, 18.18, Arizona
29.0, 0, 110.99, Colorado
10.0, 1, 195.0, Texas
24.0, 0, 38.97, Georgia
54.0, 1, 19.72, California
25.0, 0, 238.39, Texas
45.0, 1, 50.86, Illinois
49.0, 1, 591.86, Missouri
59.0, 0, 48.22, Kentucky
56.0, 1, 40.18, Alaska
8.0, 0, 16.99, Arizona
58.0, 0, 48.2, Washington
9.0, 1, 1480.92, Georgia
62.0, 1, 47.94, New York
49.0, 1, 161.21, Arizona
53.0, 0, 146.25, Texas
85.0, 0, 108.11, Ohio
53.0, 0, 11.42, California
21.0, 1, 23.3, California
56.0, 1, 37.56, California
32.0, 0, 5.17, Texas
1.0, 0, 42.87, New Jersey
62.0, 0, 38.2, Texas
8.0, 1, 81.54, Louisiana
21.0, 0, 99.73, New York
6.0, 1, 22.83, Kansas
29.0, 1, 118.17, Utah
67.0, 1, 12.06, Hawaii
108.0, 0, 13.18, Wisconsin
89.0, 0, 152.49, Indiana
12.0, 0, 9.87, Michigan
63.0, 1, 17.55, Florida
6.0, 1, 155.43, New York
31.0, 1, 38.03, North Carolina
56.0, 0, 42.34, Pennsylvania
11.0, 1, 602.55, Arkansas
18.0, 0, 72.75, New York
41.0, 0, 44.51, Illinois
45.0, 1, 53.9, New York
8.0, 0, 10.99, Florida
0.0, 0, 41.95, Texas
3.0, 1, 109.49, Wisconsin
4.0, 1, 254.01, South Carolina
4.0, 0, 124.0, Massachusetts
47.0, 0, 205.26, Washington
26.0, 0, 45.73, Texas
32.0, 1, 9.7, Tennessee
54.0, 0, 34.55, Tennessee
74.0, 0, 77.07, Michigan
35.0, 1, 90.14, North Dakota
47.0, 0, 157.66, Massachusetts
42.0, 1, 13.84, Arkansas
52.0, 0, 26.18, Louisiana
57.0, 0, 257.63, Kansas
33.0, 1, 40.74, California
73.0, 1, 297.53, California
83.0, 1, 208.65, Texas
1.0, 1, 610.2, North Carolina
19.0, 1, 45.65, Florida
54.0, 0, 928.07, Texas
8.0, 0, 9.08, Washington
53.0, 0, 29.67, Pennsylvania
87.0, 0, 10.06, Ohio
13.0, 0, 13.58, Utah
51.0, 1, 19.59, Ohio
62.0, 0, 30.77, Missouri
38.0, 0, 13.69, Illinois
15.0, 0, 22.15, California
91.0, 1, 5.91, California
54.0, 1, 182.2, Wisconsin
36.0, 0, 75.51, Ohio
44.0, 1, 31.43, California
38.0, 0, 39.71, Missouri
63.0, 1, 184.52, Pennsylvania
50.0, 1, 19.69, New York
1.0, 1, 15.0, California
52.0, 1, 269.72, North Carolina
31.0, 0, 56.77, Pennsylvania
31.0, 1, 38.22, California
112.0, 1, 21.2, North Carolina
31.0, 1, 323.73, Michigan
7.0, 1, 63.19, Mississippi
46.0, 0, 109.42, Hawaii
98.0, 1, 151.22, Vermont
7.0, 1, 59.58, Oklahoma
18.0, 0, 101.94, California
36.0, 1, 10.38, California
36.0, 1, 23.58, New York
69.0, 0, 36.79, New York
99.0, 0, 23.97, Connecticut
26.0, 1, 31.05, Florida
78.0, 0, 24.37, Arizona
43.0, 0, 153.95, Maryland
42.0, 0, 217.56, New Mexico
50.0, 0, 64.25, Maryland
46.0, 0, 289.37, Arizona
87.0, 1, 55.48, California
10.0, 1, 35.62, Oklahoma
42.0, 0, 18.02, Texas
30.0, 0, 134.43, Washington
8.0, 0, 116.87, Texas
65.0, 0, 450.84, Michigan
72.0, 1, 37.89, Arizona
49.0, 0, 25.82, Texas
113.0, 0, 70.43, California
30.0, 0, 116.67, North Carolina
72.0, 1, 5.98, Georgia
26.0, 0, 288.48, Virginia
47.0, 0, 347.31, Indiana
49.0, 1, 160.99, New Jersey
63.0, 0, 4.23, Texas
34.0, 1, 586.43, Illinois
14.0, 0, 172.38, Florida
32.0, 0, 24.15, New Mexico
1.0, 0, 129.61, Tennessee
18.0, 1, 126.11, West Virginia
43.0, 0, 220.9, Florida
37.0, 0, 2.8, California
6.0, 1, 162.04, California
67.0, 1, 17.31, Louisiana
31.0, 1, 11.34, Oregon
37.0, 0, 3.79, West Virginia
67.0, 0, 138.0, Florida
8.0, 0, 144.74, Texas
2.0, 1, 78.52, Arizona
33.0, 1, 66.31, Indiana
59.0, 1, 23.47, Pennsylvania
55.0, 0, 19.84, Illinois
72.0, 1, 24.28, Michigan
55.0, 0, 41.32, Texas
6.0, 0, 25.13, New York
36.0, 1, 13.95, Ohio
44.0, 0, 97.12, North Carolina
59.0, 1, 96.13, Virginia
41.0, 0, 13.42, Texas
64.0, 1, 23.97, North Carolina
43.0, 1, 132.33, New York
74.0, 0, 82.45, California
78.0, 0, 72.17, Wisconsin
38.0, 1, 51.34, South Carolina
11.0, 0, 16.75, Florida
21.0, 1, 87.87, Missouri
15.0, 0, 94.07, Nevada
23.0, 0, 118.08, California
27.0, 1, 58.97, Texas
41.0, 0, 105.73, Texas
27.0, 1, 170.95, California
5.0, 0, 175.46, California
13.0, 1, 46.19, Georgia
67.0, 0, 8.55, Missouri
47.0, 1, 552.59, Texas
26.0, 0, 131.02, Connecticut
51.0, 1, 144.29, Massachusetts
1.0, 0, 397.84, Minnesota
9.0, 0, 70.99, Kentucky
53.0, 0, 261.23, Virginia
2.0, 1, 153.6, Florida
53.0, 0, 22.88, Florida
65.0, 0, 70.95, California
10.0, 0, 5.03, Florida
49.0, 0, 55.24, Virginia
23.0, 0, 30.84, California
9.0, 1, 224.8, Washington
55.0, 1, 23.26, Indiana
42.0, 0, 273.93, Arizona
2.0, 1, 172.95, Iowa
37.0, 1, 16.59, Indiana
17.0, 1, 24.38, New York
41.0, 1, 42.59, Oklahoma
37.0, 1, 4.81, Georgia
25.0, 1, 52.12, Florida
29.0, 1, 165.37, New York
25.0, 1, 119.12, Arizona
9.0, 1, 126.6, Illinois
15.0, 1, 153.97, Iowa
59.0, 0, 151.91, Arizona
89.0, 0, 40.77, California
26.0, 1, 77.41, Texas
70.0, 1, 103.93, Indiana
9.0, 0, 26.83, California
61.0, 0, 59.62, Arizona
11.0, 1, 12.67, California
86.0, 1, 61.96, Michigan
44.0, 0, 5.67, California
61.0, 1, 30.22, California
69.0, 1, 203.54, Oklahoma
21.0, 0, 48.54, Florida
3.0, 0, 28.91, New York
57.0, 1, 16.83, California
66.0, 1, 35.1, Arizona
68.0, 0, 23.38, Texas
13.0, 1, 3.62, Oklahoma
42.0, 1, 109.31, Pennsylvania
7.0, 0, 96.74, Georgia
60.0, 1, 30.34, Texas
47.0, 0, 227.75, Maryland
56.0, 0, 77.62, California
18.0, 1, 25.78, South Carolina
48.0, 0, 27.3, Nebraska
57.0, 0, 63.06, Tennessee
7.0, 0, 141.76, South Carolina
46.0, 0, 89.34, Ohio
53.0, 0, 2.39, New York
57.0, 0, 72.93, Georgia
15.0, 1, 18.29, Texas
62.0, 0, 7.47, North Carolina
61.0, 0, 355.89, New York
105.0, 1, 34.97, Texas
2.0, 1, 43.59, New York
66.0, 1, 64.76, California
68.0, 0, 71.33, Kentucky
56.0, 1, 98.75, California
46.0, 1, 28.43, California
30.0, 0, 61.62, California
13.0, 0, 99.58, Nevada
55.0, 0, 18.36, California
74.0, 0, 230.17, Pennsylvania
32.0, 1, 11.27, Illinois
48.0, 0, 407.12, New York
27.0, 1, 39.86, California
37.0, 0, 22.02, California
91.0, 0, 45.71, Florida
22.0, 0, 86.63, Massachusetts
14.0, 1, 19.59, Texas
10.0, 0, 28.41, New York
42.0, 0, 50.54, New York
44.0, 1, 135.4, Texas
61.0, 0, 183.88, Colorado
14.0, 1, 36.01, New Hampshire
64.0, 1, 7.73, Texas
33.0, 0, 133.89, Florida
56.0, 1, 196.63, California
45.0, 0, 94.77, Illinois
46.0, 1, 221.28, Arizona
17.0, 0, 110.41, California
28.0, 1, 23.55, Oklahoma
14.0, 0, 24.02, Indiana
41.0, 1, 90.17, Washington
11.0, 1, 360.32, Alabama
52.0, 0, 79.78, Ohio
38.0, 0, 115.71, New York
4.0, 1, 22.02, Texas
63.0, 0, 277.02, Ohio
0.0, 0, 67.79, Wisconsin
52.0, 1, 385.71, California
6.0, 1, 142.24, Michigan
43.0, 1, 58.07, California
63.0, 1, 18.56, New York
88.0, 1, 7.76, Illinois
42.0, 1, 74.67, New York
74.0, 1, 33.45, Virginia
82.0, 0, 242.48, Nebraska
29.0, 0, 40.81, Ohio
32.0, 1, 41.79, Florida
35.0, 0, 314.91, California
106.0, 0, 80.05, North Dakota
11.0, 0, 78.21, New York
49.0, 1, 186.78, Utah
87.0, 0, 57.65, New York
4.0, 0, 55.45, California
47.0, 0, 106.01, California
45.0, 1, 153.73, California
53.0, 1, 75.78, Pennsylvania
66.0, 0, 17.23, Tennessee
55.0, 0, 121.67, Washington
2.0, 1, 122.52, Idaho
11.0, 0, 11.74, Ohio
20.0, 0, 57.33, Texas
17.0, 1, 374.94, Tennessee
58.0, 1, 6.32, New York
43.0, 0, 21.41, Maine
29.0, 0, 44.19, California
58.0, 0, 47.62, New Jersey
19.0, 0, 6.32, Indiana
43.0, 1, 55.33, New York
1.0, 0, 23.91, New York
7.0, 0, 78.02, Texas
74.0, 0, 5.03, Ohio
52.0, 0, 13.79, Oklahoma
40.0, 1, 26.22, Texas
15.0, 1, 15.45, Ohio
1.0, 0, 233.25, Indiana
2.0, 0, 86.82, West Virginia
13.0, 0, 66.84, California
92.0, 0, 172.54, Pennsylvania
17.0, 0, 26.3, New Hampshire
5.0, 1, 92.45, Arkansas
16.0, 1, 81.31, California
36.0, 1, 12.22, South Carolina
23.0, 0, 40.1, Nebraska
38.0, 1, 31.99, California
44.0, 0, 87.84, Ohio
3.0, 1, 37.78, California
2.0, 0, 312.66, Florida
60.0, 0, 21.62, California
40.0, 1, 33.89, Georgia
103.0, 0, 267.93, Virginia
64.0, 1, 61.78, Minnesota
47.0, 1, 24.93, Florida
71.0, 0, 99.43, Connecticut
58.0, 1, 11.98, Texas
19.0, 1, 17.63, Pennsylvania
13.0, 1, 647.16, Hawaii
53.0, 1, 68.18, Washington
10.0, 1, 49.31, California
58.0, 0, 647.74, Wisconsin
55.0, 1, 31.12, Massachusetts
52.0, 1, 26.03, Tennessee
13.0, 0, 118.85, Massachusetts
21.0, 1, 73.58, Indiana
59.0, 0, 63.97, New York
20.0, 0, 45.53, Texas
27.0, 1, 207.25, New Jersey
50.0, 1, 67.76, Maryland
29.0, 1, 14.47, Virginia
0.0, 1, 39.67, Virginia
40.0, 0, 395.76, New Jersey
19.0, 1, 13.98, California
38.0, 0, 25.18, North Carolina
22.0, 1, 52.97, Florida
76.0, 1, 30.05, Illinois
27.0, 1, 116.47, California
77.0, 1, 22.6, Michigan
66.0, 1, 187.6, Georgia
30.0, 1, 125.69, Colorado
51.0, 0, 81.45, Tennessee
20.0, 1, 31.49, Michigan
70.0, 0, 11.82, California
61.0, 0, 16.02, Georgia
41.0, 1, 45.48, Florida
69.0, 1, 41.16, Washington
84.0, 0, 713.18, North Carolina
63.0, 0, 41.65, Texas
59.0, 1, 6.67, Pennsylvania
28.0, 0, 21.97, Florida
48.0, 1, 140.61, Iowa
27.0, 0, 96.66, Arkansas
73.0, 1, 242.85, Alabama
30.0, 0, 18.36, Indiana
16.0, 0, 79.95, Washington
14.0, 1, 118.08, New York
31.0, 1, 205.09, Louisiana
70.0, 0, 9.39, Virginia
1.0, 1, 36.21, South Carolina
38.0, 0, 72.5, Texas
49.0, 1, 40.1, Indiana
37.0, 0, 18.74, Colorado
32.0, 0, 118.71, South Dakota
28.0, 0, 129.9, Pennsylvania
24.0, 0, 1084.61, Pennsylvania
35.0, 1, 47.91, New York
80.0, 0, 31.02, Washington
53.0, 0, 114.07, Minnesota
6.0, 0, 24.59, Texas
82.0, 1, 80.79, Delaware
11.0, 1, 30.19, California
37.0, 1, 156.6, South Carolina
12.0, 1, 487.97, Virginia
31.0, 0, 39.91, Pennsylvania
50.0, 1, 80.26, New York
13.0, 1, 12.44, Kentucky
56.0, 1, 99.92, Texas
23.0, 1, 137.33, Georgia
44.0, 0, 28.95, Montana
54.0, 0, 1.88, Kentucky
18.0, 1, 54.4, Illinois
83.0, 0, 80.89, New Jersey
69.0, 1, 80.95, Mississippi
77.0, 0, 94.74, Alabama
69.0, 1, 84.92, California
39.0, 0, 204.33, California
14.0, 1, 5.37, Alabama
52.0, 1, 200.22, Missouri
0.0, 1, 59.83, Colorado
62.0, 0, 410.55, Georgia
44.0, 1, 68.87, Illinois
18.0, 0, 138.7, Texas
24.0, 0, 442.48, Minnesota
62.0, 1, 25.22, New York
9.0, 1, 16.25, West Virginia
78.0, 1, 154.26, California
65.0, 1, 53.46, Georgia
21.0, 0, 33.23, South Carolina
80.0, 1, 832.77, California
61.0, 0, 11.49, Mississippi
46.0, 1, 94.78, Texas
65.0, 1, 11.63, California
20.0, 0, 128.07, New York
36.0, 1, 311.81, Ohio
27.0, 1, 125.99, Pennsylvania
9.0, 1, 40.34, Indiana
75.0, 1, 114.14, Montana
28.0, 0, 59.02, New Mexico
55.0, 1, 68.17, New York
43.0, 1, 12.92, Utah
62.0, 1, 48.99, Alabama
14.0, 1, 78.24, Tennessee
6.0, 0, 325.19, North Carolina
0.0, 0, 24.32, Mississippi
43.0, 1, 30.28, Utah
14.0, 0, 225.07, Hawaii
96.0, 0, 157.9, New Hampshire
25.0, 0, 50.92, California
27.0, 0, 63.86, California
63.0, 1, 170.45, California
17.0, 0, 63.13, New York
64.0, 1, 110.83, Ohio
72.0, 1, 38.0, New York
106.0, 0, 112.86, Maryland
16.0, 1, 60.9, Mississippi
24.0, 1, 7.32, Tennessee
51.0, 1, 100.23, New York
52.0, 0, 329.4, Texas
59.0, 0, 124.12, New Hampshire
49.0, 0, 51.96, South Carolina
30.0, 0, 35.77, Indiana
30.0, 1, 219.3, Minnesota
51.0, 1, 19.14, Nebraska
47.0, 0, 57.65, Maryland
11.0, 0, 89.21, South Carolina
74.0, 1, 228.78, Tennessee
7.0, 0, 54.29, Nevada
39.0, 0, 122.49, Virginia
18.0, 1, 76.46, Arizona
12.0, 0, 63.2, Texas
48.0, 1, 40.63, Massachusetts
19.0, 1, 58.56, Missouri
39.0, 1, 50.03, Virginia
29.0, 0, 131.26, New York
53.0, 1, 11.74, South Dakota
27.0, 1, 53.49, Mississippi
51.0, 1, 56.69, Louisiana
22.0, 1, 19.04, New York
109.0, 0, 40.91, Pennsylvania
52.0, 1, 216.68, Minnesota
95.0, 1, 25.74, South Carolina
106.0, 1, 28.22, Virginia
59.0, 0, 206.47, Montana
39.0, 1, 21.25, Illinois
61.0, 1, 149.29, Illinois
25.0, 1, 81.29, Utah
35.0, 0, 192.09, California
13.0, 0, 73.95, Georgia
22.0, 1, 217.63, Arkansas
61.0, 1, 87.82, Virginia
63.0, 1, 22.59, Massachusetts
49.0, 1, 746.79, Michigan
36.0, 1, 142.27, Pennsylvania
52.0, 0, 17.14, Iowa
29.0, 0, 26.35, California
15.0, 0, 418.87, Nebraska
15.0, 1, 112.38, Louisiana
21.0, 1, 44.35, Tennessee
8.0, 1, 134.72, Michigan
28.0, 1, 36.14, California
32.0, 0, 36.13, New York
80.0, 0, 18.85, New Hampshire
20.0, 0, 60.03, New Mexico
15.0, 0, 80.69, Kansas
76.0, 1, 125.38, Iowa
4.0, 0, 45.12, Georgia
93.0, 0, 24.54, Massachusetts
54.0, 1, 7.47, Hawaii
71.0, 1, 64.64, Wisconsin
68.0, 0, 130.93, Ohio
56.0, 1, 111.88, Arizona
7.0, 1, 7.04, California
48.0, 1, 286.66, Arizona
73.0, 1, 297.37, Washington
60.0, 1, 38.8, New York
97.0, 1, 29.43, California
78.0, 0, 327.21, Texas
59.0, 0, 198.57, Utah
34.0, 1, 183.99, Florida
7.0, 1, 190.55, New York
32.0, 1, 38.29, Vermont
48.0, 1, 71.03, Texas
51.0, 1, 317.48, Florida
26.0, 0, 16.9, Wisconsin
29.0, 1, 192.3, Texas
18.0, 1, 389.58, Colorado
58.0, 0, 38.02, Ohio
11.0, 1, 37.42, California
44.0, 0, 58.57, California
26.0, 0, 75.11, Washington
26.0, 0, 594.07, New York
32.0, 1, 12.95, Ohio
39.0, 0, 214.62, Illinois
29.0, 0, 34.98, California
31.0, 1, 16.66, Michigan
44.0, 1, 68.29, New York
90.0, 0, 423.46, Tennessee
75.0, 1, 1877.08, Hawaii
11.0, 1, 103.09, Ohio
30.0, 0, 10.28, Indiana
58.0, 0, 32.31, Florida
16.0, 1, 27.04, Rhode Island
18.0, 0, 20.31, North Carolina
5.0, 0, 10.83, Georgia
87.0, 0, 25.54, Maryland
32.0, 1, 9.5, New York
86.0, 0, 18.8, Indiana
19.0, 1, 13.78, Colorado
62.0, 0, 43.81, Georgia
111.0, 0, 63.39, Michigan
23.0, 1, 15.53, Pennsylvania
30.0, 0, 215.95, Kansas
58.0, 0, 198.4, California
38.0, 0, 135.63, Oklahoma
4.0, 0, 71.73, Tennessee
22.0, 1, 60.91, Iowa
43.0, 0, 23.95, New Jersey
19.0, 0, 37.68, California
20.0, 1, 58.44, Oregon
14.0, 0, 40.85, Missouri
54.0, 0, 43.46, California
29.0, 0, 63.66, Michigan
64.0, 1, 26.6, California
73.0, 1, 69.02, Alabama
56.0, 0, 43.77, Maryland
24.0, 1, 68.9, West Virginia
52.0, 0, 129.1, New York
70.0, 1, 30.72, Louisiana
1.0, 1, 23.01, Nevada
25.0, 1, 394.3, Georgia
57.0, 1, 134.56, New York
10.0, 1, 35.34, Georgia
35.0, 0, 19.38, Illinois
34.0, 0, 139.1, Illinois
39.0, 1, 63.76, North Carolina
46.0, 0, 69.29, New York
47.0, 0, 125.02, Texas
65.0, 0, 221.26, Ohio
9.0, 1, 191.72, Arizona
11.0, 0, 164.68, Virginia
11.0, 0, 26.45, New York
17.0, 1, 13.94, Minnesota
35.0, 0, 27.21, Colorado
89.0, 1, 159.93, Virginia
5.0, 1, 33.24, Maryland
21.0, 1, 82.71, North Carolina
36.0, 1, 43.37, Kentucky
46.0, 0, 312.68, New Jersey
58.0, 1, 412.19, Georgia
42.0, 0, 226.25, Montana
6.0, 1, 1065.53, California
5.0, 0, 10.92, Illinois
6.0, 0, 116.3, California
51.0, 1, 61.79, Michigan
28.0, 1, 163.46, Ohio
7.0, 0, 123.72, Minnesota
29.0, 0, 706.3, Colorado
47.0, 1, 70.99, California
49.0, 0, 43.75, Georgia
8.0, 0, 43.79, Illinois
17.0, 1, 712.8, Florida
71.0, 1, 34.97, Michigan
30.0, 1, 215.78, Pennsylvania
13.0, 0, 355.52, California
47.0, 0, 51.86, Texas
8.0, 1, 14.89, Pennsylvania
11.0, 0, 167.94, North Carolina
43.0, 0, 61.07, Indiana
48.0, 1, 54.7, Florida
28.0, 0, 131.8, Illinois
29.0, 1, 123.08, Georgia
74.0, 0, 38.93, Michigan
14.0, 1, 62.48, Florida
30.0, 1, 60.9, Ohio
6.0, 1, 89.42, Florida
58.0, 1, 35.09, Texas
6.0, 0, 44.32, Missouri
39.0, 0, 32.21, Pennsylvania
20.0, 1, 119.9, Ohio
13.0, 0, 89.29, Montana
57.0, 0, 12.2, California
20.0, 1, 77.33, Louisiana
48.0, 0, 120.61, Missouri
10.0, 1, 13.64, New Jersey
4.0, 1, 41.82, Alabama
24.0, 1, 32.8, Illinois
17.0, 1, 29.19, Maine
53.0, 1, 25.36, North Carolina
42.0, 0, 13.34, North Carolina
68.0, 0, 33.38, California
21.0, 0, 87.05, Connecticut
18.0, 0, 109.03, Texas
68.0, 0, 650.22, New York
56.0, 0, 718.56, Nevada
8.0, 1, 120.2, Illinois
0.0, 1, 67.75, North Carolina
38.0, 1, 63.92, North Carolina
46.0, 0, 198.83, Texas
49.0, 0, 314.31, Texas
15.0, 1, 89.29, New York
60.0, 0, 171.86, Illinois
58.0, 1, 41.73, Washington
9.0, 1, 17.55, Arizona
41.0, 1, 29.62, Michigan
15.0, 0, 352.97, Massachusetts
26.0, 1, 2.07, Massachusetts
3.0, 0, 1065.79, Florida
21.0, 0, 61.82, Illinois
1.0, 1, 25.32, California
29.0, 1, 80.0, Oregon
84.0, 0, 185.99, Colorado
0.0, 1, 114.61, Pennsylvania
17.0, 1, 17.53, Idaho
41.0, 0, 442.34, Georgia
31.0, 1, 26.52, Mississippi
51.0, 1, 206.8, Kentucky
59.0, 1, 180.37, Ohio
0.0, 0, 73.53, Florida
18.0, 0, 6.19, Maryland
74.0, 0, 35.11, Florida
39.0, 0, 87.49, California
44.0, 1, 537.86, Tennessee
51.0, 1, 311.13, California
56.0, 1, 23.51, North Carolina
99.0, 0, 92.27, Texas
12.0, 1, 136.6, Florida
59.0, 1, 114.78, Texas
11.0, 0, 46.48, West Virginia
54.0, 0, 42.63, New Jersey
1.0, 1, 84.74, Arkansas
24.0, 0, 42.19, Colorado
13.0, 1, 106.47, California
54.0, 0, 589.67, Michigan
51.0, 1, 77.53, Massachusetts
42.0, 0, 96.16, Florida
43.0, 1, 92.58, Arizona
71.0, 0, 3.27, Georgia
82.0, 1, 143.25, Indiana
11.0, 0, 40.53, Pennsylvania
33.0, 1, 39.99, Kentucky
44.0, 1, 77.61, Virginia
48.0, 1, 26.98, Arizona
37.0, 0, 290.04, Florida
46.0, 1, 29.24, Virginia
45.0, 1, 88.71, Minnesota
5.0, 0, 20.28, Massachusetts
60.0, 0, 126.26, Wisconsin
13.0, 0, 29.99, Minnesota
33.0, 0, 147.6, Illinois
76.0, 1, 26.84, Texas
66.0, 0, 405.88, California
81.0, 1, 29.38, Wisconsin
54.0, 0, 47.71, North Carolina
37.0, 1, 10.5, Ohio
1.0, 1, 19.81, Washington
4.0, 0, 14.87, Indiana
4.0, 0, 12.85, Utah
73.0, 0, 16.62, New York
10.0, 0, 496.45, Texas
62.0, 1, 21.03, California
39.0, 0, 85.93, California
44.0, 0, 47.01, Rhode Island
49.0, 0, 1531.22, Georgia
41.0, 0, 151.06, South Carolina
38.0, 1, 53.71, Nebraska
11.0, 0, 28.52, Arizona
6.0, 0, 53.81, California
25.0, 0, 74.49, New York
7.0, 0, 136.38, Florida
74.0, 0, 38.21, Idaho
40.0, 0, 148.85, Texas
99.0, 1, 23.3, North Carolina
90.0, 1, 660.9, Georgia
10.0, 1, 102.36, Florida
2.0, 1, 29.35, Minnesota
51.0, 0, 216.4, New York
14.0, 0, 295.82, North Carolina
96.0, 0, 594.44, Pennsylvania
86.0, 1, 9.34, Louisiana
67.0, 0, 46.26, North Carolina
65.0, 0, 67.54, Georgia
13.0, 0, 35.83, Indiana
43.0, 1, 41.78, Georgia
8.0, 1, 27.35, Texas
111.0, 1, 68.86, Wisconsin
51.0, 0, 276.58, Georgia
4.0, 0, 76.51, Arizona
18.0, 0, 67.18, Oregon
98.0, 0, 167.39, Colorado
31.0, 0, 63.97, Florida
63.0, 1, 112.61, Texas
16.0, 0, 29.11, New York
49.0, 0, 591.82, Hawaii
11.0, 0, 80.1, Texas
76.0, 0, 687.95, Texas
11.0, 0, 46.17, Kentucky
42.0, 1, 128.51, Kansas
20.0, 0, 41.7, Texas
70.0, 0, 40.29, Florida
26.0, 1, 42.16, South Carolina
41.0, 1, 74.28, California
67.0, 1, 7.89, Ohio
22.0, 0, 486.56, Florida
29.0, 1, 20.69, Washington
29.0, 0, 136.11, Kentucky
46.0, 1, 313.03, New York
14.0, 1, 222.8, California
20.0, 1, 10.98, Texas
24.0, 0, 176.65, California
57.0, 1, 63.48, Texas
14.0, 1, 183.8, Pennsylvania
38.0, 1, 68.1, California
57.0, 1, 65.32, Pennsylvania
37.0, 1, 26.2, New Mexico
52.0, 0, 98.83, Mississippi
48.0, 0, 20.33, Maryland
48.0, 0, 42.34, South Carolina
34.0, 1, 236.0, Pennsylvania
55.0, 0, 34.66, New York
7.0, 0, 22.29, Connecticut
29.0, 0, 21.07, California
41.0, 0, 450.5, Florida
73.0, 1, 194.01, Oregon
25.0, 1, 25.2, North Carolina
72.0, 0, 2.15, Pennsylvania
28.0, 1, 637.45, Wyoming
6.0, 1, 178.68, Louisiana
88.0, 0, 27.76, Arizona
74.0, 0, 708.68, Pennsylvania
49.0, 1, 273.48, Florida
47.0, 0, 47.78, California
61.0, 0, 8.11, Alabama
1.0, 1, 18.53, Arizona
26.0, 0, 119.81, Illinois
23.0, 0, 136.68, New Jersey
13.0, 1, 144.46, California
7.0, 1, 95.03, Alabama
23.0, 1, 53.0, Illinois
51.0, 0, 49.22, Michigan
1.0, 0, 26.17, New York
93.0, 1, 27.88, Nevada
33.0, 0, 11.55, Missouri
49.0, 1, 121.23, Pennsylvania
62.0, 1, 11.84, Michigan
14.0, 0, 476.98, Utah
40.0, 1, 13.52, Oregon
20.0, 1, 106.32, Arizona
14.0, 1, 14.05, Arizona
55.0, 1, 183.6, California
3.0, 1, 84.14, Michigan
23.0, 1, 65.46, Oklahoma
51.0, 1, 296.86, Missouri
71.0, 0, 141.38, Minnesota
6.0, 1, 40.67, Connecticut
11.0, 0, 317.67, Pennsylvania
51.0, 0, 34.36, California
61.0, 1, 71.22, Massachusetts
42.0, 0, 26.1, Indiana
20.0, 0, 34.08, New York
17.0, 0, 17.48, Florida
50.0, 1, 14.76, California
45.0, 1, 107.62, Iowa
45.0, 1, 395.04, California
0.0, 0, 51.15, Alabama
3.0, 1, 321.71, California
57.0, 0, 34.99, Washington
45.0, 1, 41.89, New York
8.0, 1, 25.5, California
16.0, 0, 109.03, Washington
6.0, 0, 82.93, Louisiana
47.0, 1, 219.05, New Hampshire
85.0, 1, 57.41, Connecticut
31.0, 1, 44.38, California
47.0, 1, 159.4, Tennessee
67.0, 0, 163.31, Virginia
30.0, 1, 65.56, Texas
79.0, 1, 188.95, Alabama
87.0, 0, 488.45, Texas
52.0, 0, 74.95, New York
12.0, 1, 25.19, Kentucky
